street_id,street_prefix,street_name,terittory_id
_ul10,UL.,RODZYNKOWA,18737
_ul11,UL.,DAKTYLOWA,03554
_ul12,SKWER,SKACZĄCEJ GWIAZDY,47132
_ul13,UL.,OPALOWA,15065
_ul14,UL.,KWIATOWA,10562
_ul15,UL.,LAWENDOWA,10718
_ul16,UL.,ŁOMNICKA,11655
_ul17,UL.,NAGIETKOWA,13930
_ul18,UL.,PRZYLASZCZKOWA,17949
_ul19,UL.,DOŁĘGI-MOSTOWICZA,04064
_ul20,UL.,FILIPOWICZA,05007
_ul21,UL.,GOMBROWICZA,05787
_ul22,UL.,DRZEWIECKIEGO,04307
_ul23,UL.,GIŻYCKIEGO,05543
_ul24,UL.,GROCHOWIAKA,06135
_ul25,UL.,BOŁTUCIA,01784
_ul26,UL.,CIEŚLIKOWSKIEGO,03074
_ul27,UL.,APTEKARSKA,00378
_ul28,UL.,ARABSKA,00380
_ul29,UL.,AUGUSTOWSKA,00493
_ul30,BULW.,ZIENKIEWICZA,47129
_ul31,UL.,BALONOWA,00642
_ul32,UL.,BAZALTOWA,00909
_ul33,UL.,BETONOWA,01114
_ul34,UL.,NAŁKOWSKIEJ,13967
_ul35,UL.,NIKLIBORCA,43382
_ul36,UL.,SUSKIEGO,43383
_ul37,RONDO,27 WOŁYŃSKIEJ DYWIZJI PIECHOTY ARMII KRAJOWEJ,43361
_ul38,UL.,LUBAWSKA,11297
_ul39,UL.,GARDY,05340
_ul40,UL.,HALSKIEJ,43557
_ul41,UL.,CHWALIMIERSKA,02935
_ul42,UL.,GŁĘBOWICKA,39037
_ul43,UL.,MROZOWSKA,13439
_ul44,UL.,WOJNOWICKA,24619
_ul45,UL.,ARACHIDOWA,35007
_ul46,UL.,MIĘDZYGÓRSKA,36492
_ul47,UL.,PAROWOZOWA,15722
_ul48,UL.,NASTAWNICZA,14031
_ul49,UL.,ROZJAZDOWA,18947
_ul50,UL.,SZKUTNICZA,21983
_ul51,UL.,JARECKIEGO,43551
_ul52,UL.,WOJANOWSKA,43556
_ul53,UL.,RESZELSKA,18622
_ul54,UL.,RYCHŁA,19199
_ul55,UL.,ŻUBRZA,26551
_ul56,AL.,ŚLĄSKA,42738
_ul57,UL.,RYDZA-ŚMIGŁEGO,42735
_ul58,UL.,WITTEK,39836
_ul59,UL.,WANILIOWA,23615
_ul60,UL.,CYNAMONOWA,03182
_ul61,UL.,STRZEBLOWSKA,21355
_ul62,UL.,PERŁOWA,15953
_ul63,UL.,TOLKMICKA,22835
_ul64,UL.,KUBALI,38666
_ul65,RONDO,PILECKIEGO,41511
_ul66,UL.,OLBRACHTOWSKA,42737
_ul67,UL.,CZORSZTYŃSKA,03471
_ul68,BULW.,DEDALA,03718
_ul69,UL.,DESZCZOWA,03782
_ul70,UL.,DIAMENTOWA,03826
_ul71,UL.,DOKERSKA,04008
_ul72,UL.,DRUKARSKA,04279
_ul73,UL.,JANA STYKI I WOJCIECHA KOSSAKA,42406
_ul74,UL.,FRANKOWSKIEGO,42734
_ul75,RONDO,BEDNARZA,42845
_ul76,UL.,DZIELNICOWA,04628
_ul77,UL.,DŹWIRZYŃSKA,04724
_ul78,UL.,FILIPIŃSKA,05005
_ul79,UL.,CANALETTA,29476
_ul80,UL.,DYGATA,04495
_ul81,UL.,SZAŁWIOWA,21743
_ul82,UL.,ANCZYCA,00277
_ul83,UL.,BAJANA,00600
_ul84,UL.,PIŁSUDSKIEGO,16274
_ul85,UL.,VIVALDIEGO,36752
_ul86,UL.,BOGUSZEWSKIEJ,01612
_ul87,UL.,CABAJA,02540
_ul88,UL.,SOLSKIEGO,20551
_ul89,UL.,STEFKI,21126
_ul90,UL.,FROMBORSKA,05188
_ul91,UL.,MACHNICKA,42167
_ul92,UL.,RASZOWSKA,18465
_ul93,UL.,STRADOMSKA,21256
_ul94,UL.,JAŚMINOWA,07380
_ul95,UL.,DOBRZYKOWICKA,42170
_ul96,UL.,PODOLSKA,16834
_ul97,UL.,TYNIECKA,23257
_ul98,UL.,SIEROSZOWICKA,42168
_ul99,RONDO,SZOMAŃSKIEGO,43730
_ul100,UL.,ASTROWA,00475
_ul101,UL.,PLATÓWNY,43807
_ul102,UL.,CICHOCIEMNYCH,02977
_ul103,UL.,STOSZOWSKA,43808
_ul104,UL.,SŁONIMSKIEGO,20269
_ul105,UL.,OPOCZYŃSKA,15091
_ul106,UL.,ŁOZIŃSKA,35642
_ul107,UL.,OSTRÓDZKA,15398
_ul108,UL.,OTWOCKA,15465
_ul109,UL.,CEGLANA,02587
_ul110,UL.,CEMENTOWA,02609
_ul111,UL.,CIEPŁA,03032
_ul112,UL.,CZECHOWICKA,03339
_ul113,UL.,CZEKOLADOWA,03362
_ul114,UL.,GEODEZYJNA,05453
_ul115,UL.,KONIECPOLSKIEGO,09150
_ul116,UL.,AGATOWA,00138
_ul117,PL.,LEGIONÓW,10768
_ul118,UL.,LIDZKA,11045
_ul119,UL.,WIERZYŃSKIEGO,24193
_ul120,UL.,NOWAKA-JEZIORAŃSKIEGO,37415
_ul121,UL.,STAROLESKA,44420
_ul122,UL.,MYDLARSKIEGO,44421
_ul123,RONDO,ŻOŁNIERZY WYKLĘTYCH,44175
_ul124,RONDO,HAVLA,44422
_ul125,UL.,IWASZKIEWICZA,06944
_ul126,UL.,KIEPURY,08396
_ul127,UL.,LUDWIGA VAN BEETHOVENA,34862
_ul128,UL.,ŚREMSKA,22415
_ul129,UL.,ŻYCZLIWA,26615
_ul130,UL.,MARCA POLO,17017
_ul131,UL.,MAGELLANA,11898
_ul132,UL.,KOLUMBA,08986
_ul133,UL.,BABIEGO LATA,00533
_ul134,UL.,MGLISTA,12669
_ul135,UL.,LOGICZNA,11240
_ul136,UL.,KOLENDROWA,08837
_ul137,UL.,HALICKA,06470
_ul138,UL.,PODHALAŃSKA,16756
_ul139,RONDO,WOŹNIAKA,45302
_ul140,UL.,KACZMARKA,45303
_ul141,UL.,SCHUBERTA,45304
_ul142,UL.,SZARUGI,33255
_ul143,UL.,KRYSZTAŁOWA,10081
_ul144,UL.,BIERZYCKA,45305
_ul145,UL.,WOJACZKA,32990
_ul146,BULW.,KACZYŃSKICH,45640
_ul147,SKWER,WALENTYNOWICZ,45645
_ul148,UL.,PORAJOWSKA,45643
_ul149,UL.,RUCZAJOWA,19045
_ul150,UL.,FIGOWA,04981
_ul151,UL.,WOŁODYJOWSKIEJ,45644
_ul152,UL.,MALINOWSKIEGO,12071
_ul153,UL.,TRAKCYJNA,22921
_ul154,UL.,PRĘŻYCKA,45641
_ul155,UL.,URASKA,45642
_ul156,UL.,BŁOŃSKA,01469
_ul157,UL.,DĘBICKA,03791
_ul158,UL.,ARBUZOWA,00384
_ul159,UL.,BOBRZA,01501
_ul160,SKWER,NIEZALEŻNEGO ZRZESZENIA STUDENTÓW,42829
_ul161,UL.,JAŹWIŃSKA,42169
_ul162,UL.,ZAGAJNIKOWA,25345
_ul163,UL.,PASŁĘCKA,15771
_ul164,UL.,SUWALSKA,21614
_ul165,UL.,BRAHMSA,36602
_ul166,UL.,PERONOWA,15955
_ul167,UL.,ZAMKOWA,25547
_ul168,UL.,PETUNIOWA,36257
_ul169,UL.,BOBRZAŃSKA,01502
_ul170,UL.,BOMBARDIERSKA,01787
_ul171,UL.,HOKEISTÓW,06694
_ul172,UL.,HOLENDERSKA,06697
_ul173,UL.,HOŻA,06756
_ul174,UL.,HUBSKA,06787
_ul175,UL.,HUFCOWA,06797
_ul176,UL.,HUSYCKA,06816
_ul177,UL.,HUTNICZA,06825
_ul178,UL.,IDZIEGO,06849
_ul179,UL.,IGIELNA,06856
_ul180,UL.,IGLASTA,06860
_ul181,BULW.,IKARA,06872
_ul182,UL.,IŁAWSKA,06880
_ul183,PL.,INDYJSKI,06899
_ul184,UL.,INOWROCŁAWSKA,06907
_ul185,UL.,INSPEKTOWA,06909
_ul186,UL.,INŻYNIERSKA,06923
_ul187,UL.,IRKUCKA,06928
_ul188,UL.,IRYSOWA,06933
_ul189,UL.,HISZPAŃSKA,06669
_ul190,UL.,IWONICKA,06947
_ul191,UL.,JABŁECZNA,06961
_ul192,UL.,JADWIGI,07014
_ul193,UL.,JAGIELLOŃSKA,07029
_ul194,UL.,JAGODOWA,07059
_ul195,UL.,JAGODZIŃSKA,07061
_ul196,UL.,JAJCZARSKA,07067
_ul197,UL.,JAKSONOWICKA,07073
_ul198,UL.,JANOWSKA,07205
_ul199,UL.,JANTAROWA,07216
_ul200,UL.,HODOWLANA,06682
_ul201,UL.,JANUSZOWICKA,07230
_ul202,UL.,JAPOŃSKA,07235
_ul203,UL.,JARNOŁTOWSKA,07250
_ul204,UL.,JAROCIŃSKA,07252
_ul205,AL.,JARZĘBINOWA,07289
_ul206,UL.,JASIELSKA,07299
_ul207,UL.,JASKÓŁCZA,07329
_ul208,UL.,JASNA,07335
_ul209,UL.,JASPISOWA,07347
_ul210,UL.,JASTRZĘBIA,07354
_ul211,UL.,JAŚKOWICKA,07377
_ul212,,JATKI,07384
_ul213,AL.,JAWOROWA,07393
_ul214,UL.,JAWORSKA,07399
_ul215,UL.,JEDNOŚCI NARODOWEJ,07435
_ul216,UL.,JELENIOGÓRSKA,07459
_ul217,UL.,JEMEŃSKA,07474
_ul218,UL.,JEMIOŁOWA,07477
_ul219,UL.,JERZEGO,07492
_ul220,UL.,JERZMANOWSKA,07496
_ul221,UL.,JESIENNA,07499
_ul222,UL.,JESIENNICKA,07500
_ul223,UL.,JESIONOWA,07506
_ul224,UL.,JEZIOROWA,07537
_ul225,UL.,JEŻOWSKA,07555
_ul226,UL.,JĘCZMIENNA,07563
_ul227,UL.,JĘDRZEJOWSKA,07573
_ul228,UL.,JOANNITÓW,07579
_ul229,UL.,JODŁOWA,07582
_ul230,UL.,JORDANOWSKA,07609
_ul231,UL.,JORDAŃSKA,07612
_ul232,UL.,JÓZEFA,07626
_ul233,UL.,JUBILERSKA,07640
_ul234,UL.,JUGOSŁOWIAŃSKA,07649
_ul235,UL.,JUNACKA,07660
_ul236,UL.,JUTRZENKI,07699
_ul237,UL.,KACZEŃCOWA,07722
_ul238,UL.,KAJAKARZY,07774
_ul239,UL.,KALETNICZA,07797
_ul240,UL.,KALINOWA,07804
_ul241,UL.,MIŁKOWSKA,12952
_ul242,PL.,KALISKI,07825
_ul243,UL.,KAMIENIECKA,07873
_ul244,UL.,KAMIENNA,07879
_ul245,UL.,KAMIENNOGÓRSKA,07887
_ul246,UL.,KAMPINOSKA,07922
_ul247,UL.,KANONIA,07947
_ul248,AL.,KANONIERSKA,07953
_ul249,UL.,MIŁOSZYCKA,12967
_ul250,UL.,MIŃSKA,12989
_ul251,UL.,KAPITULNA,07983
_ul252,UL.,KAPLICZNA,07984
_ul253,UL.,KARCZEMNA,08022
_ul254,UL.,MIODOWA,12991
_ul255,AL.,KARKONOSKA,08041
_ul256,UL.,KARMELKOWA,08062
_ul257,UL.,MIRTOWA,13021
_ul258,UL.,KARPACKA,08096
_ul259,UL.,MLECZARSKA,13053
_ul260,UL.,KARWIŃSKA,08131
_ul261,UL.,MŁODA,13066
_ul262,AL.,KASZTANOWA,08170
_ul263,UL.,MŁODYCH TECHNIKÓW,13090
_ul264,UL.,KASZTELAŃSKA,08179
_ul265,UL.,MŁODZIEŻOWA,13096
_ul266,UL.,KASZUBSKA,08183
_ul267,UL.,KATEDRALNA,08202
_ul268,UL.,HANDELSMANA,06506
_ul269,UL.,HERCENA,06618
_ul270,UL.,HEWELIUSZA,06643
_ul271,UL.,HORBACZEWSKIEGO,06732
_ul272,UL.,IGNUTA,06866
_ul273,UL.,JANISZEWSKIEGO,07170
_ul274,UL.,JARACZA,07240
_ul275,UL.,JASIENICY,07302
_ul276,UL.,JASIŃSKIEJ,07319
_ul277,UL.,BIAŁODRZEWNA,01175
_ul278,UL.,PRZEMYSKA,17735
_ul279,UL.,PRZEMYSŁOWA,17742
_ul280,UL.,PRZESIECKA,17758
_ul281,UL.,PRZESTRZENNA,17769
_ul282,UL.,PRZY TORZE,17848
_ul283,UL.,PRZYJAŹNI,17926
_ul284,UL.,PRZYSTANKOWA,17990
_ul285,UL.,PSIE BUDY,18023
_ul286,UL.,PSZCZELARSKA,18036
_ul287,UL.,PSZCZYŃSKA,18045
_ul288,UL.,PSZENNA,18049
_ul289,UL.,PTASIA,18056
_ul290,UL.,DICKSTEINA,03830
_ul291,UL.,DMOWSKIEGO,03868
_ul292,UL.,DROBNERA,04194
_ul293,UL.,DROBUTA,04199
_ul294,UL.,DUBOIS,04337
_ul295,UL.,ELUARDA,04787
_ul296,UL.,GAGARINA,05239
_ul297,UL.,GAŁCZYŃSKIEGO,05300
_ul298,UL.,GEPPERTA,05457
_ul299,UL.,GERSONA,05464
_ul300,UL.,GŁOGOWCZYKA,05611
_ul301,UL.,GODEBSKIEGO,05681
_ul302,UL.,GODLEWSKIEGO,05686
_ul303,UL.,GOETLA,05705
_ul304,UL.,GÓRNICKIEGO,05961
_ul305,UL.,GRABSKIEGO,06052
_ul306,UL.,KLIMASA,08540
_ul307,UL.,KMICICA,08644
_ul308,UL.,KNIAZIEWICZA,08662
_ul309,UL.,KNOTA,08679
_ul310,UL.,KOPAŃSKIEGO,09252
_ul311,UL.,KORCZAKA,09329
_ul312,UL.,KOSIBY,09420
_ul313,UL.,KOSSAKA,09463
_ul314,UL.,TRESKI,22986
_ul315,UL.,TRZEBIATOWSKIEGO,23068
_ul316,UL.,UDZIELI,23302
_ul317,UL.,UJEJSKIEGO,23317
_ul318,UL.,WARDZYŃSKICH,23648
_ul319,UL.,WAWRZYNIAKA,23758
_ul320,UL.,WESOŁOWSKIEGO,23888
_ul321,UL.,WIENIAWSKIEGO,24123
_ul322,UL.,WIĘCKOWSKIEGO,24227
_ul323,UL.,WITTIGA,24467
_ul324,UL.,WIWULSKIEGO,24474
_ul325,UL.,WŁADA,24484
_ul326,UL.,WŁODKOWICA,24516
_ul327,UL.,DOMEYKI,04094
_ul328,UL.,DYGASIŃSKIEGO,04493
_ul329,UL.,ELSNERA,04785
_ul330,UL.,FALSKIEGO,04887
_ul331,UL.,FAŁATA,04889
_ul332,UL.,FRANKI,05158
_ul333,UL.,GĄSIOROWSKIEGO,05417
_ul334,UL.,GDACJUSZA,05428
_ul335,UL.,GIELNIAKA,05491
_ul336,UL.,GLOGERA,05587
_ul337,UL.,GŁOWACKIEGO,05627
_ul338,UL.,GOSZCZYŃSKIEGO,05867
_ul339,UL.,KLEEBERGA,08499
_ul340,UL.,KNASTERA,08659
_ul341,UL.,KOCHA,08719
_ul342,UL.,KOLBERGA,08812
_ul343,UL.,KOMEŃSKIEGO,09053
_ul344,UL.,KOMINKA,09062
_ul345,UL.,KONARSKIEGO,09112
_ul346,UL.,KONOPNICKIEJ,09186
_ul347,UL.,KORDECKIEGO,09345
_ul348,UL.,KORFANTEGO,09357
_ul349,UL.,KOSIDOWSKIEGO,09425
_ul350,UL.,KOŚNEGO,09595
_ul351,UL.,KOTSISA,09634
_ul352,UL.,KOWALSKIEGO,09672
_ul353,UL.,KRAIŃSKIEGO,09776
_ul354,UL.,KRAJEWSKIEGO,09782
_ul355,UL.,KRASICKIEGO,09828
_ul356,UL.,KRASZEWSKIEGO,09871
_ul357,UL.,GAJCEGO,05250
_ul358,UL.,KRZYWICKIEGO,10167
_ul359,UL.,KUKUCZKI,10356
_ul360,BULW.,KULCZYŃSKIEGO,47133
_ul361,UL.,KUNICKIEGO,10402
_ul362,UL.,KUSZTELANA,10499
_ul363,UL.,LECHONIA,10742
_ul364,UL.,LEDÓCHOWSKIEGO,10751
_ul365,UL.,LESZCZYŃSKIEGO,10878
_ul366,UL.,LEŚMIANA,10895
_ul367,UL.,LIBELTA,11021
_ul368,UL.,LINDEGO,11081
_ul369,UL.,GROTA-ROWECKIEGO,06191
_ul370,UL.,GROTTGERA,06206
_ul371,UL.,HLONDA,06671
_ul372,UL.,HUBALA,06771
_ul373,UL.,HYNKA,06837
_ul374,UL.,IDZIKOWSKIEGO,06851
_ul375,UL.,KARŁOWICZA,08058
_ul376,UL.,TAŃSKIEGO,22633
_ul377,UL.,TOMASZA PIERWSZEGO,22847
_ul378,UL.,TRENTOWSKIEGO,22985
_ul379,UL.,TUWIMA,23196
_ul380,UL.,ULANOWSKIEGO,23332
_ul381,UL.,URBAŃSKIEGO,23402
_ul382,UL.,WALIGÓRSKIEGO,23543
_ul383,UL.,WAŃKOWICZA,23620
_ul384,UL.,WEIGLA,23833
_ul385,UL.,WITOSA,24459
_ul386,UL.,WOJTKIEWICZA,24644
_ul387,UL.,WRÓBLEWSKIEGO,24840
_ul388,UL.,WYBICKIEGO,24906
_ul389,UL.,CHODKIEWICZA,02801
_ul390,UL.,MOZARTA,13411
_ul391,UL.,ŻÓŁKIEWSKIEGO,26529
_ul392,UL.,UZNAŃSKIEGO,36932
_ul393,SKWER,IDASZEWSKIEGO,47144
_ul394,UL.,MACZKA,11862
_ul395,UL.,BOGUSŁAWSKIEGO,01608
_ul396,UL.,BORA-KOMOROWSKIEGO,01811
_ul397,UL.,BORELOWSKIEGO,01825
_ul398,UL.,BRODZIŃSKIEGO,02104
_ul399,UL.,BRZÓSKI,02294
_ul400,UL.,CHEŁMOŃSKIEGO,02706
_ul401,UL.,CHUDOBY,02925
_ul402,UL.,CZACKIEGO,03221
_ul403,UL.,MAJAKOWSKIEGO,11949
_ul404,UL.,MAKUSZYŃSKIEGO,12024
_ul405,UL.,MALCZEWSKIEGO,12037
_ul406,UL.,MAŁACHOWSKIEGO,12130
_ul407,UL.,MARKOWSKIEGO,12379
_ul408,UL.,MEISSNERA,12589
_ul409,UL.,MIANOWSKIEGO,12671
_ul410,UL.,MICKIEWICZA,12740
_ul411,PL.,BORNA,01840
_ul412,UL.,CHOPINA,02849
_ul413,UL.,CIESZYŃSKIEGO,03064
_ul414,UL.,MOŚCICKIEGO,13390
_ul415,AL.,PADEREWSKIEGO,15530
_ul416,PL.,STASZICA,21070
_ul417,UL.,STWOSZA,21435
_ul418,UL.,SZAJNOCHY,21728
_ul419,PL.,SZELI,21898
_ul420,UL.,ŚCIEGIENNEGO,22290
_ul421,UL.,ŚWIĘTOCHOWSKIEGO,22544
_ul422,RONDO,REAGANA,43373
_ul423,WYB.,PASTEURA,15779
_ul424,PL.,PERECA,15940
_ul425,PL.,PIŁSUDSKIEGO,16272
_ul426,UL.,KOSSAK-SZCZUCKIEJ,09458
_ul427,UL.,TYRMANDA,23261
_ul428,AL.,HALLERA,06482
_ul429,UL.,BALZAKA,00648
_ul430,UL.,MORELOWSKIEGO,13284
_ul431,UL.,MIELCZARSKIEGO,12782
_ul432,UL.,MIKULICZA-RADECKIEGO,12908
_ul433,UL.,ŚNIADECKICH,22383
_ul434,UL.,WOLFKEGO,24669
_ul435,UL.,JAHNA,39309
_ul436,PL.,KATEDRALNY,08203
_ul437,UL.,KATOWICKA,08206
_ul438,UL.,KAZIMIERSKA,08247
_ul439,UL.,KAZIMIERZA JAGIELLOŃCZYKA,08259
_ul440,UL.,KAZIMIERZA WIELKIEGO,08265
_ul441,UL.,KAZNODZIEJSKA,08272
_ul442,UL.,MŁYNARSKA,13112
_ul443,UL.,KĄCKA,08283
_ul444,UL.,MODLIŃSKA,13171
_ul445,UL.,KĄTOWA,08301
_ul446,UL.,MODRA,13174
_ul447,UL.,KETLINGA,08325
_ul448,WYSPA,KĘPA MIESZCZAŃSKA,08345
_ul449,UL.,KĘPIŃSKA,08353
_ul450,UL.,KĘTRZYŃSKA,08357
_ul451,UL.,KIEŁBAŚNICZA,08384
_ul452,UL.,KIEŁCZOWSKA,08387
_ul453,UL.,KIEMLICZÓW,08393
_ul454,UL.,KLASZTORNA,08485
_ul455,UL.,KLECIŃSKA,08491
_ul456,UL.,KLECZKOWSKA,08495
_ul457,UL.,AFGAŃSKA,00133
_ul458,UL.,AGRESTOWA,00148
_ul459,UL.,ALIANCKA,00236
_ul460,UL.,ALPEJSKA,00242
_ul461,UL.,ALTANOWA,00246
_ul462,UL.,AŁUNOWA,00253
_ul463,UL.,AMARANTOWA,00254
_ul464,UL.,AMETYSTOWA,00266
_ul465,UL.,ANANASOWA,00275
_ul466,UL.,ANGIELSKA,00316
_ul467,UL.,ANNY,00339
_ul468,UL.,ARCHEOLOGÓW,00385
_ul469,AL.,ARMII KRAJOWEJ,00428
_ul470,UL.,ARMII LUDOWEJ,00436
_ul471,UL.,ARRASOWA,00449
_ul472,UL.,ARTYLERYJSKA,00457
_ul473,UL.,ASFALTOWA,00464
_ul474,PL.,MONGOLSKI,13239
_ul475,UL.,MONOPOLOWA,13248
_ul476,UL.,MONTE CASSINO,13252
_ul477,UL.,MODRZEWIOWA,13184
_ul478,UL.,MORAWSKA,13269
_ul479,UL.,MORELOWA,13283
_ul480,UL.,MORSKA,13296
_ul481,UL.,MORWOWA,13311
_ul482,UL.,MOSIĘŻNA,13324
_ul483,MOST,BARTOSZOWICKI,13334
_ul484,MOST,BOLESŁAWA KRZYWOUSTEGO,13336
_ul485,MOST,BURZOWY,13337
_ul486,MOST,GRUNWALDZKI,13342
_ul487,MOST,SKARGI,13345
_ul488,MOST,MŁYŃSKI,13349
_ul489,MOST,OŁAWSKI,13350
_ul490,MOST,OSOBOWICKI,13351
_ul491,MOST,PIASKOWY,13353
